sample_idx,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
433,3,0,5,3,7,9,4,3,11,0,10,13,4,12,4
434,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
435,0,0,3,3,8,9,4,4,6,0,3,1,1,0,1
436,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
437,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
438,0,6,3,7,8,9,4,4,6,0,3,1,1,11,1
439,3,0,3,3,8,9,4,4,6,0,3,1,1,5,13
440,3,0,3,3,8,9,4,3,6,0,3,1,1,0,13
441,0,5,1,0,1,10,8,2,5,8,2,16,16,11,16
442,0,5,1,0,1,10,8,2,5,8,2,16,16,11,16
443,0,0,3,3,8,9,4,4,6,0,3,1,1,11,1
444,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
445,0,6,2,7,4,3,1,8,2,0,7,10,10,5,1
446,0,6,2,7,8,10,8,2,5,8,2,16,16,11,1
447,0,5,3,3,8,9,4,4,6,0,3,1,1,11,13
448,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
449,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
450,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
451,3,0,5,3,7,9,10,3,11,11,10,13,13,12,9
452,0,6,3,7,8,9,4,4,6,0,3,1,1,5,13
453,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
454,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
455,3,0,3,3,8,9,4,3,6,0,3,1,1,0,13
456,3,0,3,3,7,9,4,3,11,11,3,13,13,0,13
457,3,0,5,3,7,9,10,3,11,11,10,13,13,12,9
458,0,5,1,0,1,10,8,2,5,8,2,16,16,11,1
459,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
460,0,6,3,7,8,9,4,4,6,0,3,1,1,11,1
461,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
462,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
463,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
464,0,5,3,0,8,10,8,4,6,0,3,16,1,11,1
465,2,1,6,8,3,6,6,0,9,13,5,11,11,1,11
466,2,6,2,7,4,3,1,8,2,6,12,11,11,1,5
467,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
468,0,5,1,0,1,10,8,2,5,8,2,16,16,8,16
469,0,5,1,0,1,10,8,2,5,8,2,6,16,11,6
470,0,6,2,7,4,3,1,8,2,6,7,10,10,5,10
471,1,6,2,7,4,3,1,8,2,6,12,5,5,1,1
472,1,6,2,7,4,3,1,8,2,6,12,5,5,10,1
473,1,6,2,7,4,3,1,8,2,6,12,5,5,1,5
474,0,6,2,7,4,10,8,2,5,8,2,6,16,1,6
475,0,5,1,0,1,10,8,2,5,8,2,6,6,8,6
476,0,5,1,0,8,10,8,2,5,8,7,10,10,11,1
477,0,6,2,7,4,3,1,8,2,6,7,10,10,5,10
478,0,5,1,0,8,10,8,2,6,5,2,16,16,11,16
479,0,5,1,0,1,10,8,2,5,8,2,16,16,8,16
480,0,6,2,7,4,3,1,8,2,6,7,10,10,5,10
481,0,6,2,7,4,3,1,8,2,6,7,10,10,1,10
482,1,3,4,6,0,5,0,9,4,7,13,3,3,7,3
483,1,3,4,6,0,5,0,9,2,7,13,5,5,10,3
484,3,0,5,3,7,7,10,1,10,4,1,9,9,12,9
485,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
486,0,6,2,7,4,3,1,8,5,8,7,10,10,1,1
487,0,5,1,0,4,10,8,2,5,8,2,16,16,11,1
488,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
489,3,0,4,6,0,5,0,9,4,7,13,3,4,10,4
490,2,1,6,8,3,6,6,0,9,13,5,11,11,1,11
491,2,1,6,8,3,6,6,0,9,13,5,11,11,13,11
492,1,6,2,7,4,3,1,8,2,6,12,5,5,1,5
493,1,6,2,7,4,3,1,8,2,6,12,5,5,5,10
494,1,6,2,7,4,3,1,8,2,6,12,5,5,5,10
495,1,3,4,4,6,0,7,7,1,14,9,15,15,7,15
496,0,6,2,7,4,3,1,8,2,0,7,10,10,5,1
497,0,6,2,7,4,3,1,8,2,6,7,10,10,5,10
498,4,4,5,2,7,7,10,1,10,4,1,9,9,12,9
499,3,0,3,3,8,9,4,4,6,0,7,10,10,5,13
500,1,6,2,7,4,3,1,8,2,0,7,10,10,5,10
501,3,0,3,3,8,9,4,4,6,0,3,1,4,5,4
502,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
503,0,6,2,7,4,3,1,8,6,0,7,10,10,5,10
504,1,6,2,7,4,3,1,8,2,6,12,5,5,1,5
505,2,1,6,8,3,6,6,0,9,13,5,11,11,13,11
506,1,3,4,6,0,5,0,9,4,7,13,3,4,10,3
507,2,6,2,7,4,3,6,0,9,6,5,11,11,1,5
508,1,3,4,4,0,5,0,9,4,7,13,3,3,10,3
509,5,5,1,0,1,2,2,2,0,12,8,12,12,14,12
510,5,5,1,0,1,2,2,2,0,12,8,12,12,14,12
511,0,5,1,0,1,10,2,2,5,8,8,12,12,14,12
512,0,5,1,0,1,10,2,2,5,8,2,12,12,14,12
513,0,5,1,0,1,10,2,2,5,8,2,12,12,14,12
514,2,1,6,8,3,6,6,0,9,13,5,11,11,13,11
515,2,1,6,8,3,6,6,0,9,13,5,11,11,13,11
516,1,6,2,7,4,3,1,8,2,6,12,5,5,10,4
517,1,6,2,7,4,3,1,8,2,6,12,5,4,10,4
518,1,6,2,7,4,3,1,8,2,6,12,5,5,5,5
519,1,3,4,6,0,5,0,9,4,7,13,3,4,10,3
520,1,3,4,4,6,0,7,7,1,14,9,15,15,7,15
521,3,0,5,3,7,7,10,3,11,4,10,9,9,12,9
522,5,5,1,0,1,10,8,2,5,3,2,16,16,8,16
523,5,5,1,0,1,10,8,2,5,8,2,16,16,8,16
524,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
525,3,0,5,6,0,5,0,3,11,7,13,3,4,10,4
526,1,3,4,6,0,5,0,9,4,7,13,3,4,10,4
527,1,3,4,4,6,0,7,7,1,14,9,15,15,7,15
528,1,3,4,6,0,5,0,9,4,7,13,3,3,10,3
529,2,1,2,7,4,3,6,0,9,13,5,11,11,1,5
530,1,3,4,6,0,5,0,9,4,7,13,3,3,2,3
531,1,3,4,4,6,0,7,7,1,14,9,15,15,7,15
532,2,1,6,4,6,0,7,7,1,14,9,15,15,7,15
533,0,6,3,7,8,9,4,4,6,0,3,1,1,5,1
534,0,6,2,7,4,3,1,8,2,6,12,5,5,11,1
535,1,6,3,7,8,3,1,8,2,0,12,5,4,10,4
536,4,4,0,2,5,7,3,1,10,4,1,9,9,17,2
537,0,5,3,0,8,9,2,4,0,5,8,12,12,14,12
538,3,0,3,3,8,9,4,4,0,5,3,1,1,0,13
539,0,6,2,7,8,3,1,4,6,0,7,10,10,5,1
540,1,6,2,7,4,3,1,8,2,6,12,5,5,10,5
541,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
542,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
543,0,5,1,0,1,10,8,2,5,8,2,16,16,8,16
544,3,0,5,6,7,5,0,3,11,11,13,13,4,12,4
545,3,0,5,6,7,5,10,3,11,11,10,13,4,12,4
546,1,3,4,6,0,5,0,9,4,7,13,3,4,10,4
547,1,3,4,4,6,0,7,7,1,14,9,15,15,7,3
548,2,1,6,4,6,0,7,7,1,14,9,15,15,7,15
549,1,3,4,6,0,5,0,9,4,7,13,3,3,2,18
550,1,3,4,4,6,0,7,7,1,14,9,15,15,7,3
551,4,4,5,2,7,7,10,1,10,4,1,9,9,2,18
552,0,5,3,0,8,10,4,4,6,5,3,1,1,11,13
553,0,5,1,0,8,10,4,4,6,5,3,1,1,11,1
554,0,5,3,0,8,9,4,4,6,5,3,1,1,0,13
555,0,5,1,0,1,10,8,2,5,8,2,16,16,11,1
556,0,5,3,0,8,10,4,4,6,5,3,1,1,11,1
557,0,5,1,0,1,10,8,2,5,5,2,16,16,11,1
558,0,5,3,0,8,10,4,4,6,5,3,1,1,11,1
559,0,5,1,0,1,10,8,2,5,5,2,16,16,11,16
560,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
561,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
562,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
563,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
564,0,5,3,0,8,10,4,4,6,5,3,1,1,11,13
565,0,0,3,3,8,9,4,4,6,5,3,1,1,0,13
566,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
567,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
568,0,0,3,3,8,9,4,4,6,5,3,1,1,0,13
569,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
570,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
571,0,5,3,0,8,10,2,4,0,5,8,12,12,14,12
572,0,5,1,0,1,10,2,4,0,5,8,12,12,14,12
573,0,5,1,0,1,10,2,4,0,5,8,12,12,14,12
574,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
575,0,5,1,0,1,10,2,4,0,5,8,12,12,14,12
576,0,5,3,0,8,10,2,4,0,5,8,12,12,14,12
577,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
578,0,5,1,0,1,10,8,2,5,8,2,16,16,11,1
579,0,5,1,0,1,10,8,2,5,8,2,16,16,11,1
580,0,5,1,0,1,10,8,2,5,8,2,16,16,11,1
581,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
582,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
583,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
584,3,0,3,3,7,9,4,3,11,11,3,13,13,0,13
585,0,5,1,0,1,10,2,4,0,5,8,12,12,14,12
586,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
587,0,5,1,0,1,10,8,2,5,5,2,16,16,11,16
588,5,5,1,0,1,2,2,12,0,12,8,12,12,14,12
589,5,2,7,5,2,2,5,12,8,12,14,0,0,3,0
590,5,2,7,5,2,2,5,12,8,12,14,0,0,3,0
591,5,2,7,5,2,2,5,12,8,12,14,0,0,3,0
592,5,5,1,0,1,2,2,12,0,12,8,12,12,14,12
593,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
594,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
595,0,6,3,7,8,9,4,4,6,0,7,10,10,5,10
596,0,6,3,7,8,9,4,4,6,0,7,10,10,5,10
597,0,6,3,7,8,9,4,4,6,0,3,1,1,5,1
598,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
599,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
600,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
601,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
602,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
603,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
604,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
605,3,0,3,3,7,9,4,3,11,11,3,13,13,0,13
606,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
607,3,0,3,3,7,9,4,3,11,11,3,13,13,0,13
608,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
609,0,5,1,0,1,10,8,2,5,5,2,16,16,8,16
610,0,5,3,0,8,10,4,4,6,0,3,1,1,11,1
611,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
612,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
613,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
614,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
615,0,6,3,7,8,9,4,4,6,0,3,1,1,11,1
616,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
617,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
618,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
619,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
620,3,0,5,3,7,9,10,3,11,11,10,13,13,12,9
621,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
622,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
623,0,6,2,7,4,3,1,8,2,6,7,10,10,1,10
624,2,1,6,8,3,6,6,0,9,13,5,11,11,1,11
625,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
626,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
627,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
628,3,0,5,3,7,9,10,3,11,11,10,13,13,12,9
629,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
630,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
631,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
632,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
633,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
634,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
635,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
636,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
637,3,0,3,3,8,9,4,4,6,0,3,1,1,0,4
638,0,5,1,0,8,10,8,2,5,5,2,16,16,11,16
639,0,5,3,0,8,9,4,4,6,0,3,1,1,11,1
640,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
641,0,5,3,0,8,10,8,4,6,8,3,16,16,11,1
642,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
643,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
644,3,0,3,3,8,9,4,4,6,5,3,1,1,0,13
645,1,6,2,7,4,3,1,8,2,6,12,5,5,10,5
646,1,3,4,6,0,5,0,9,4,7,13,3,3,10,3
647,1,3,4,4,6,0,7,7,1,14,9,15,15,7,15
648,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
649,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
650,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
651,0,5,1,0,1,10,8,2,5,8,2,16,16,11,16
652,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
653,4,3,4,6,0,5,0,9,4,7,11,3,3,2,18
654,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
655,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
656,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
657,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
658,5,5,1,0,1,2,2,12,8,12,8,12,12,14,12
659,5,2,7,5,2,2,5,12,8,12,14,0,0,3,0
660,3,0,5,3,7,9,10,3,11,11,10,13,13,12,9
661,4,4,0,2,5,4,3,10,3,2,11,2,2,4,19
662,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
663,0,5,3,0,8,10,4,4,6,0,3,1,1,11,1
664,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
665,3,0,3,3,7,9,4,3,11,11,3,13,13,0,13
666,3,0,3,3,8,9,4,3,11,11,3,1,1,0,13
667,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
668,3,0,3,3,7,9,10,3,11,11,10,13,13,0,13
669,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
670,3,0,3,3,7,9,4,3,11,5,10,13,13,0,13
671,0,5,3,0,8,10,4,4,6,5,3,1,1,11,1
672,5,2,7,5,2,2,5,12,8,12,14,0,0,3,0
673,5,2,7,5,2,2,2,12,8,12,14,0,0,3,0
674,5,5,1,0,1,2,2,12,0,12,8,12,12,14,12
675,0,5,1,0,1,10,2,4,0,5,8,12,12,14,12
676,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
677,3,0,5,6,0,7,10,9,4,7,13,3,13,2,18
678,5,5,1,0,1,10,2,2,0,3,8,8,8,14,12
679,5,2,7,5,2,2,5,12,12,3,8,8,8,15,8
680,5,2,7,5,2,2,5,12,12,3,14,8,8,15,8
681,5,2,7,5,2,8,5,11,12,3,15,8,8,15,8
682,5,2,7,5,2,2,5,12,12,3,14,8,8,15,8
683,1,3,4,6,0,5,0,9,4,7,13,3,3,10,3
684,2,1,4,4,6,0,7,7,1,14,9,15,15,7,15
685,0,5,1,0,8,10,8,2,5,8,2,16,16,11,16
686,0,5,3,3,8,9,4,4,6,5,3,1,1,0,13
687,0,5,3,0,8,10,4,4,6,0,3,1,1,11,13
688,3,0,3,3,7,9,4,3,11,11,3,1,1,0,13
689,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
690,4,4,0,2,5,4,3,1,10,2,1,2,2,17,2
691,3,0,3,3,7,9,2,3,0,5,8,12,12,14,12
692,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
693,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
694,3,5,3,3,7,9,2,4,0,5,8,12,12,14,12
695,5,5,1,0,1,2,2,12,0,3,8,8,8,15,8
696,5,2,7,5,2,2,2,12,0,3,8,8,8,15,8
697,5,2,7,5,2,2,5,12,12,3,8,8,8,15,8
698,5,5,1,0,1,2,2,12,0,3,8,8,8,15,8
699,1,3,4,6,0,5,0,9,4,7,13,3,3,10,3
700,0,5,1,7,4,10,8,2,5,8,2,6,16,11,6
701,4,4,0,2,5,4,3,10,3,2,4,2,2,4,2
702,3,0,3,3,8,9,4,4,0,5,3,1,1,0,13
703,5,5,1,0,1,2,2,12,0,3,8,8,8,14,12
704,4,4,0,2,5,4,3,10,3,2,4,2,2,4,19
705,4,4,0,2,5,4,3,10,3,2,4,2,2,4,19
706,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
707,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
708,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
709,3,0,5,3,7,9,10,3,11,11,10,13,13,12,9
710,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
711,3,0,3,3,7,9,4,4,11,11,3,1,1,0,13
712,3,0,5,3,7,9,10,3,11,11,10,13,13,12,9
713,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
714,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
715,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
716,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
717,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
718,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
719,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
720,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
721,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
722,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
723,3,0,3,3,7,9,4,3,11,11,3,13,13,0,13
724,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
725,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
726,3,0,5,3,7,9,10,3,11,11,10,13,13,12,9
727,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
728,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
729,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
730,3,0,3,3,7,9,4,3,11,11,3,13,13,0,13
731,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
732,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
733,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
734,3,0,3,3,7,9,10,3,11,11,10,13,13,0,13
735,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
736,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
737,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
738,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
739,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
740,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
741,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
742,3,0,3,3,7,9,4,3,11,11,10,13,13,0,13
743,3,0,3,3,8,9,4,4,6,5,3,1,1,0,13
744,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
745,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
746,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
747,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
748,3,0,3,3,8,9,4,4,11,11,3,1,1,0,13
749,3,0,3,3,7,9,10,3,11,11,10,13,13,0,13
750,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
751,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
752,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
753,3,0,5,3,7,7,10,3,11,11,10,13,13,12,9
754,3,0,5,3,7,9,10,3,11,11,10,13,13,12,9
755,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
756,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
757,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
758,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
759,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
760,3,0,3,3,7,9,4,3,11,11,3,1,1,0,13
761,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
762,3,0,3,3,8,9,4,4,6,5,3,1,1,0,13
763,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
764,3,0,3,3,8,9,4,4,6,5,3,1,1,0,13
765,0,5,3,0,8,10,4,4,6,5,3,1,1,0,13
766,0,5,1,0,1,10,8,2,5,8,2,16,16,11,1
767,0,5,1,0,1,10,8,2,5,8,2,16,16,11,16
768,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
769,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
770,0,5,3,0,8,9,4,4,6,5,3,1,1,11,1
771,0,5,1,0,1,10,8,2,5,8,2,16,16,8,16
772,0,6,2,7,4,3,8,2,5,8,2,6,6,1,6
773,3,0,3,3,7,9,4,4,11,11,3,1,1,0,13
774,0,0,3,3,8,9,4,4,6,0,3,1,1,0,1
775,0,5,1,0,1,10,8,2,5,5,2,16,16,11,16
776,0,5,3,0,8,9,4,4,6,5,3,1,1,11,1
777,0,5,1,0,1,10,8,2,5,5,2,12,12,11,1
778,5,5,1,0,1,2,8,12,8,12,14,0,0,3,0
779,5,2,1,5,1,2,2,12,8,12,14,0,0,3,0
780,5,2,7,5,2,2,5,12,8,12,14,0,0,3,0
781,4,4,0,2,5,4,3,1,10,4,1,9,9,17,2
782,0,5,1,0,1,10,2,2,0,5,2,12,12,11,12
783,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
784,0,5,3,0,8,10,4,4,6,5,3,1,1,11,1
785,0,5,3,0,8,10,4,4,6,5,3,1,1,11,1
786,5,5,1,0,1,2,2,12,0,12,8,12,12,14,12
787,5,2,7,5,2,2,5,12,8,12,14,0,0,3,0
788,3,0,3,3,7,9,10,3,11,11,10,13,13,12,9
789,0,5,3,0,8,10,8,4,6,8,2,16,16,11,1
790,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
791,5,5,1,0,1,2,2,12,0,12,8,12,12,14,12
792,5,5,1,5,1,2,2,12,8,12,14,0,0,3,0
793,0,5,1,0,1,10,8,2,5,8,2,16,16,8,16
794,0,5,1,0,1,10,8,2,5,8,2,16,16,8,16
795,3,0,3,3,8,9,4,4,11,11,3,1,1,0,13
796,0,5,1,0,1,10,4,4,6,5,3,12,12,11,1
797,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
798,5,2,1,5,1,2,2,12,8,12,14,0,0,3,0
799,5,5,1,0,1,2,2,12,8,12,14,0,0,3,0
800,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
801,0,5,1,0,1,10,8,2,5,8,2,16,16,11,16
802,3,0,3,3,8,9,4,4,6,11,3,1,1,0,13
803,0,5,1,0,1,10,8,2,5,8,2,16,16,11,16
804,0,5,1,0,1,10,8,2,5,8,2,16,16,8,16
805,4,4,0,2,5,4,3,1,10,2,4,2,2,17,2
806,4,4,0,2,5,4,3,10,3,2,4,2,2,4,19
807,1,3,4,6,0,5,0,9,4,7,13,3,4,10,4
808,2,1,6,4,6,0,7,7,1,14,5,15,15,13,15
809,1,3,5,6,0,5,0,9,4,7,13,3,4,2,4
810,1,3,4,6,0,5,0,9,4,7,13,3,4,10,4
811,3,0,5,3,7,9,10,3,11,11,10,13,4,12,4
812,3,6,3,7,8,9,4,4,6,0,7,10,10,5,1
813,3,6,2,7,8,3,1,8,6,0,7,10,4,5,4
814,1,6,2,7,4,3,1,8,2,6,12,5,4,5,4
815,1,3,4,6,0,5,0,9,4,7,13,3,4,10,4
816,3,0,5,3,7,9,4,3,11,0,13,13,4,10,4
817,1,6,2,7,4,3,1,8,2,6,12,5,4,10,4
818,3,0,5,6,7,7,10,3,11,11,10,13,4,12,4
819,1,0,5,6,0,5,0,3,4,7,13,3,4,5,4
820,1,6,2,7,4,3,1,8,2,6,12,5,4,18,4
821,1,3,4,7,4,3,1,8,2,6,12,5,4,18,5
822,3,0,3,3,8,9,4,3,6,0,7,10,4,5,4
823,3,6,2,7,4,3,1,8,2,0,7,10,4,5,4
824,1,6,2,7,4,3,1,8,2,6,7,10,4,5,4
825,1,6,2,6,0,5,0,8,2,7,13,3,4,10,4
826,1,3,4,6,0,5,0,9,4,7,13,3,4,10,3
827,1,3,4,4,6,0,7,7,1,14,9,15,15,7,15
828,1,6,2,7,4,3,1,8,2,6,12,5,4,10,4
829,1,6,2,7,4,3,1,8,2,6,12,5,4,10,4
830,1,3,5,6,0,5,0,9,4,7,13,3,4,10,4
831,1,3,4,6,0,5,0,9,4,7,13,3,4,10,4
832,1,3,4,6,0,5,0,9,4,7,13,3,4,10,3
833,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
834,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
835,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
836,0,6,2,7,4,3,1,8,2,0,7,10,10,5,10
837,1,6,2,7,4,3,1,8,2,6,12,5,5,1,5
838,1,6,2,7,4,3,1,8,2,6,12,5,4,10,4
839,2,6,2,7,4,3,1,8,2,6,12,5,5,1,1
840,1,6,2,7,4,3,1,8,2,6,12,5,5,1,5
841,0,5,1,0,1,10,8,2,5,8,2,6,6,11,6
842,0,5,1,0,8,10,8,2,5,8,2,16,16,11,16
843,0,5,1,0,1,10,8,2,5,8,2,16,16,8,16
844,0,5,1,0,1,10,8,2,5,8,2,16,16,8,16
845,0,5,3,0,8,9,4,4,6,5,3,1,1,0,13
846,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
847,3,0,3,3,8,9,4,4,0,5,3,1,1,0,13
848,1,6,4,7,4,3,1,8,2,6,12,5,5,10,5
849,0,5,1,0,1,10,8,2,5,8,2,16,16,8,16
850,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
851,0,5,1,0,1,10,2,2,0,5,8,12,12,14,12
852,5,5,1,0,1,2,2,12,0,12,8,12,12,14,12
853,5,2,7,5,2,2,5,12,8,12,14,0,0,3,0
854,5,5,1,0,1,2,2,12,0,5,8,12,12,14,12
855,1,3,4,6,0,5,0,9,4,7,13,3,3,2,3
856,1,3,4,4,6,0,7,7,1,14,9,15,15,7,15
857,0,0,3,3,8,9,4,4,6,0,3,1,1,0,13
858,0,5,3,3,8,9,4,4,6,0,3,1,1,0,13
859,3,0,3,3,8,9,4,4,6,0,3,1,1,0,13
860,3,0,3,3,8,9,4,4,6,0,3,1,4,10,4
861,1,3,4,6,0,5,0,9,4,7,13,3,4,10,4
862,1,3,4,6,0,5,0,9,4,7,13,3,3,2,3
863,1,3,4,6,0,5,0,9,4,7,13,3,3,2,18
864,1,3,4,6,0,5,0,9,4,7,13,3,3,2,18
865,3,0,3,6,0,5,0,9,4,7,13,3,4,10,4
866,1,3,4,6,0,5,0,9,4,7,13,3,3,2,3
867,0,5,3,0,8,9,4,4,6,5,3,1,1,0,13
