sample_idx,patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,cluster_kmeans_raw,silhouette
668,EL045,reading,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_EntG_L3_TN.npy,0.0262015503875969,0.022222222222222223,True,5,0.029213134
669,EL045,reading,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_EntG_L4_TN.npy,0.035943152454780365,0.030439276485788112,True,5,0.027871372
670,EL045,reading,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_EntG_L5_TN.npy,0.03511627906976744,0.035762273901808785,True,5,0.035940945
671,EL045,reading,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_EntG_L6_TN.npy,0.02475452196382429,0.03770025839793282,True,5,0.01737746
672,EL045,reading,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_EntG_L7_TN.npy,0.025788113695090438,0.04832041343669251,True,18,-0.00053491263
673,EL045,reading,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_EntG_L8_TN.npy,0.034573643410852714,0.06684754521963825,True,18,0.017972192
674,EL045,reading,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_EntG_L9_TN.npy,0.04700258397932817,0.0928423772609819,True,18,0.03836592
675,EL045,reading,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_pH_L10_TN.npy,0.03341085271317829,0.0016020671834625323,True,15,-0.00986742
676,EL045,reading,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_pH_L11_TN.npy,0.03524547803617571,0.002144702842377261,True,15,-0.017617475
677,EL045,reading,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_pH_L12_TN.npy,0.04054263565891473,0.0020155038759689923,True,15,-0.013902704
678,EL045,reading,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_pH_L13_TN.npy,0.04772609819121447,0.0013953488372093023,True,15,-0.029537262
679,EL045,reading,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_pH_L14_TN.npy,0.059612403100775195,0.0013436692506459949,True,15,-0.035254844
680,EL045,reading,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_pH_L15_TN.npy,0.1121188630490956,0.0013695090439276485,True,7,-0.031100893
681,EL045,reading,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_pH_L5_TN.npy,0.021266149870801034,0.0003875968992248062,True,11,0.01900383
682,EL045,reading,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_pH_L9_TN.npy,0.021834625322997417,0.0016279069767441861,True,15,-0.021921895
683,EL045,reading,LM,PlaT,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_PlaT_L2_TN.npy,0.09457364341085271,0.03193798449612403,True,7,-0.02039594
684,EL045,reading,LM,PlaT,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_PlaT_L3_TN.npy,0.03317829457364341,0.03395348837209302,True,11,-0.013900185
685,EL045,reading,LM,PlaT,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_PlaT_L4_TN.npy,0.036744186046511626,0.03408268733850129,True,5,-0.029721739
686,EL045,reading,LM,PlaT,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_PlaT_L5_TN.npy,0.06348837209302326,0.007493540051679587,True,5,-0.026267376
687,EL045,reading,LM,PlaT,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_PlaT_L6_TN.npy,0.05310077519379845,0.019069767441860466,True,5,0.010035838
688,EL045,reading,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_STG_L1_TN.npy,0.042222222222222223,0.00979328165374677,True,5,-0.021440659
689,EL045,reading,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_STG_L2_TN.npy,0.032868217054263564,0.01041343669250646,True,15,-0.011505015
690,EL045,reading,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_STG_L3_TN.npy,0.05297157622739018,0.006718346253229974,True,15,0.02821001
691,EL045,reading,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_STG_L4_TN.npy,0.06550387596899225,0.0035400516795865635,True,15,0.011923114
692,EL045,reading,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_STG_L5_TN.npy,0.030645994832041345,0.009405684754521963,True,15,-0.0056151124
693,EL045,reading,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_STG_L6_TN.npy,0.03824289405684755,0.011395348837209301,True,15,-0.009149821
694,EL045,reading,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_STG_L7_TN.npy,0.02007751937984496,0.012170542635658914,True,5,-0.021006957
695,EL045,reading,LM,STG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_STG_L9_TN.npy,0.06702842377260981,0.01744186046511628,True,5,0.008370242
696,EL045,reading,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_TTG_L2_TN.npy,0.030051679586563306,0.005064599483204134,True,5,-0.021594098
697,EL045,reading,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_TTG_L3_TN.npy,0.030387596899224805,0.00950904392764858,True,5,-0.010725411
698,EL045,reading,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_TTG_L4_TN.npy,0.03506459948320413,0.013488372093023256,True,5,-0.011911813
699,EL045,reading,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_TTG_L5_TN.npy,0.07875968992248061,0.007260981912144703,True,5,-0.017659482
700,EL045,reading,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL045\LM\ERSP_matrix\reading\EL045_reading_WM_ERSP_TTG_L9_TN.npy,0.03276485788113695,0.030155038759689924,True,5,0.029680373
701,PAT_2868,audio,LM,FOP3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_2868\LM\ERSP_matrix\audio\PAT_2868_audio_WM_ERSP_FOP3_TN.npy,0.02550387596899225,0.001421188630490956,True,15,-0.020702532
702,PAT_2868,audio,LM,FOP4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_2868\LM\ERSP_matrix\audio\PAT_2868_audio_WM_ERSP_FOP4_TN.npy,0.03242894056847545,0.0015503875968992248,True,15,-0.028626373
703,PAT_2868,audio,LM,FOP5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_2868\LM\ERSP_matrix\audio\PAT_2868_audio_WM_ERSP_FOP5_TN.npy,0.03229974160206718,0.005322997416020672,True,15,-0.057672452
704,PAT_2868,picture,LM,IDM3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_2868\LM\ERSP_matrix\picture\PAT_2868_picture_WM_ERSP_IDM3_TN.npy,0.020852713178294572,0.00018087855297157623,True,11,0.0014696874
705,PAT_2868,reading,LM,PPS5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_2868\LM\ERSP_matrix\reading\PAT_2868_reading_WM_ERSP_PPS5_TN.npy,0.025607235142118864,0.00012919896640826872,True,11,0.012200819
706,PAT_3066,audio,LM,FOG14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_FOG14_TN.npy,0.02069767441860465,0.0014728682170542635,True,15,-0.03687
707,PAT_3066,audio,LM,FOG15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_FOG15_TN.npy,0.38963824289405685,0.014444444444444444,True,14,0.07219706
708,PAT_3066,audio,LM,HAG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_HAG2_TN.npy,0.021240310077519378,0.0005426356589147286,True,11,0.03758945
709,PAT_3066,audio,LM,IMG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_IMG10_TN.npy,0.023875968992248062,0.003229974160206718,True,15,0.023098527
710,PAT_3066,audio,LM,IMG15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_IMG15_TN.npy,0.023772609819121448,0.0012661498708010335,True,15,0.016125565
711,PAT_3066,audio,LM,IMG17,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_IMG17_TN.npy,0.043410852713178294,0.0006718346253229974,True,15,-0.0009896354
712,PAT_3066,audio,LM,IMG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_IMG18_TN.npy,0.18705426356589147,0.0010335917312661498,True,15,-0.0017910809
713,PAT_3066,audio,LM,STG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_STG3_TN.npy,0.02731266149870801,0.004031007751937985,True,11,0.014955721
714,PAT_3066,audio,LM,STG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_STG4_TN.npy,0.028992248062015506,0.00751937984496124,True,15,-0.0034285628
715,PAT_3066,audio,LM,STG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_STG7_TN.npy,0.02462532299741602,0.007803617571059431,True,11,-0.015341425
716,PAT_3066,audio,LM,STG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_STG8_TN.npy,0.02573643410852713,0.004677002583979328,True,11,-0.021375004
717,PAT_3066,audio,LM,TIG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_TIG8_TN.npy,0.028036175710594316,0.0073126614987080105,True,5,-0.10780044
718,PAT_3066,picture,LM,FOG15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\picture\PAT_3066_picture_WM_ERSP_FOG15_TN.npy,0.3027390180878553,0.002428940568475452,True,14,0.0077371756
719,PAT_3066,picture,LM,HPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\picture\PAT_3066_picture_WM_ERSP_HPD2_TN.npy,0.02095607235142119,0.0004909560723514212,True,11,0.040971484
720,PAT_3066,picture,LM,IMG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\picture\PAT_3066_picture_WM_ERSP_IMG18_TN.npy,0.03090439276485788,0.00025839793281653745,True,15,0.0042879703
721,PAT_3066,reading,LM,FOG14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_FOG14_TN.npy,0.056589147286821705,0.001317829457364341,True,15,-0.054475483
722,PAT_3066,reading,LM,FOG15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_FOG15_TN.npy,0.4512144702842377,0.0365374677002584,True,14,0.13648683
723,PAT_3066,reading,LM,IMG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_IMG11_TN.npy,0.022842377260981914,0.024366925064599483,True,15,0.03299847
724,PAT_3066,reading,LM,IMG17,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_IMG17_TN.npy,0.03863049095607235,0.0013953488372093023,True,15,-0.012276104
725,PAT_3066,reading,LM,IMG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_IMG18_TN.npy,0.20124031007751939,0.0018863049095607235,True,14,-0.024286006
726,PAT_3301,picture,LM,AG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG10_TN.npy,0.06925064599483204,0.00046511627906976747,True,7,-0.022736428
727,PAT_3301,picture,LM,AG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG2_TN.npy,0.02607235142118863,0.0019896640826873387,True,11,-0.039654557
728,PAT_3301,picture,LM,AG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG3_TN.npy,0.03180878552971576,0.0005167958656330749,True,15,-0.051452518
729,PAT_3301,picture,LM,AG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG5_TN.npy,0.07,0.0017829457364341085,True,7,-0.01553746
730,PAT_3301,picture,LM,AG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG7_TN.npy,0.056511627906976745,0.0005426356589147286,True,7,-0.037081562
731,PAT_3301,picture,LM,AG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG8_TN.npy,0.05281653746770026,0.0006976744186046512,True,7,-0.032295614
732,PAT_3301,picture,LM,AG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG9_TN.npy,0.061343669250645994,0.0005426356589147286,True,7,-0.03431938
733,PAT_3301,picture,LM,CAG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CAG11_TN.npy,0.023772609819121448,0.0015762273901808786,True,15,0.009172655
734,PAT_3301,picture,LM,CAG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CAG12_TN.npy,0.02260981912144703,0.0020671834625322996,True,15,-0.005284709
735,PAT_3301,picture,LM,CPD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD11_TN.npy,0.055193798449612405,0.003462532299741602,True,15,0.038644657
736,PAT_3301,picture,LM,CPD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD12_TN.npy,0.05366925064599483,0.005581395348837209,True,15,0.030662348
737,PAT_3301,picture,LM,CPD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD13_TN.npy,0.03868217054263566,0.0060465116279069765,True,15,0.024676854
738,PAT_3301,picture,LM,CPD14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD14_TN.npy,0.03356589147286822,0.005297157622739018,True,15,0.036001705
739,PAT_3301,picture,LM,CPD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD15_TN.npy,0.021421188630490955,0.008346253229974161,True,15,0.01612452
740,PAT_3301,picture,LM,CPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD2_TN.npy,0.025271317829457365,0.00036175710594315246,True,15,-0.0091239065
741,PAT_3301,picture,LM,CPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD4_TN.npy,0.021240310077519378,0.0005426356589147286,True,15,0.011881302
742,PAT_3301,picture,LM,CPG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPG10_TN.npy,0.046563307493540054,0.002635658914728682,True,15,0.0041114422
743,PAT_3301,picture,LM,CPG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPG12_TN.npy,0.04289405684754522,0.0019121447028423774,True,15,-0.0033396792
744,PAT_3301,picture,LM,CPG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPG8_TN.npy,0.03193798449612403,0.0012919896640826874,True,15,-0.004732657
745,PAT_3301,picture,LM,CPG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPG9_TN.npy,0.04563307493540052,0.0020155038759689923,True,15,0.01511827
